Time (UTCG),Power (W),Solar Intensity,Effective Area (m^2),Irradiance (W/m^2)
All,,,,
00:59:09.0,7.956,1,0.020988,1353.834844
00:59:10.0,7.964,1,0.021008,1353.905995
00:59:11.0,7.971,1,0.021027,1353.871553
00:59:12.0,7.979,1,0.021049,1353.81389
00:59:13.0,7.989,1,0.021073,1353.966823
00:59:14.0,7.996,1,0.021093,1353.868243
00:59:15.0,8.002,1,0.021109,1353.85719
00:59:16.0,8.008,1,0.021126,1353.782069
00:59:17.0,8.016,1,0.021144,1353.980866
00:59:18.0,8.022,1,0.021161,1353.90577
00:59:19.0,8.027,1,0.021174,1353.917878
00:59:20.0,8.034,1,0.021193,1353.883695
00:59:21.0,8.037,1,0.0212,1353.942049
00:59:22.0,8.045,1,0.021222,1353.884783
00:59:23.0,8.053,1,0.021242,1353.955102
00:59:24.0,8.058,1,0.021256,1353.903436
00:59:25.0,8.066,1,0.021277,1353.90999
00:59:26.0,8.073,1,0.021296,1353.875979
00:59:27.0,8.08,1,0.021315,1353.842029
00:59:28.0,8.087,1,0.021334,1353.80814
00:59:29.0,8.094,1,0.021351,1353.901122
00:59:30.0,8.101,1,0.021369,1353.930594
00:59:31.0,8.107,1,0.021385,1353.919637
00:59:32.0,8.113,1,0.021401,1353.908696
00:59:33.0,8.118,1,0.021413,1353.983895
00:59:34.0,8.123,1,0.021428,1353.869437
00:59:35.0,8.132,1,0.021451,1353.916234
00:59:36.0,8.138,1,0.021467,1353.90533
00:59:37.0,8.142,1,0.021478,1353.877057
00:59:38.0,8.15,1,0.021498,1353.946547
00:59:39.0,8.156,1,0.021515,1353.872713
00:59:40.0,8.162,1,0.021531,1353.861874
00:59:41.0,8.169,1,0.02155,1353.828306
00:59:42.0,8.177,1,0.021571,1353.834844
00:59:43.0,8.185,1,0.021591,1353.904074
00:59:44.0,8.19,1,0.021604,1353.915941
00:59:45.0,8.195,1,0.021618,1353.865165
00:59:46.0,8.202,1,0.021636,1353.894303
00:59:47.0,8.209,1,0.021655,1353.86087
00:59:48.0,8.215,1,0.021672,1353.787639
00:59:49.0,8.22,1,0.021683,1353.924404
00:59:50.0,8.227,1,0.021701,1353.953406
00:59:51.0,8.233,1,0.021718,1353.880257
00:59:52.0,8.239,1,0.021733,1353.931809
00:59:53.0,8.245,1,0.021749,1353.921034
00:59:54.0,8.252,1,0.021768,1353.887751
00:59:55.0,8.26,1,0.021788,1353.956306
00:59:56.0,8.265,1,0.021802,1353.905933
00:59:57.0,8.272,1,0.02182,1353.934791
00:59:58.0,8.28,1,0.021842,1353.879158
00:59:59.0,8.288,1,0.021863,1353.88556
01:00:00.0,8.293,1,0.021875,1353.959184
01:00:01.0,8.301,1,0.021898,1353.841838
01:00:02.0,8.306,1,0.02191,1353.915368
01:00:03.0,8.312,1,0.021926,1353.904692
01:00:04.0,8.317,1,0.021939,1353.916379
01:00:05.0,8.324,1,0.021958,1353.883388
01:00:06.0,8.33,1,0.021973,1353.934374
01:00:07.0,8.334,1,0.021983,1353.968326
01:00:08.0,8.339,1,0.021997,1353.918391
01:00:09.0,8.343,1,0.022007,1353.952314
01:00:10.0,8.35,1,0.022027,1353.857928
01:00:11.0,8.356,1,0.022041,1353.970198
01:00:12.0,8.364,1,0.022062,1353.976456
01:00:13.0,8.369,1,0.022076,1353.926695
01:00:14.0,8.375,1,0.022092,1353.916091
01:00:15.0,8.383,1,0.022112,1353.983616
01:00:16.0,8.389,1,0.022129,1353.911803
01:00:17.0,8.396,1,0.022149,1353.817973
01:00:18.0,8.403,1,0.022166,1353.907529
01:00:19.0,8.408,1,0.022179,1353.919087
01:00:20.0,8.414,1,0.022194,1353.969541
01:00:21.0,8.422,1,0.022216,1353.91481
01:00:22.0,8.427,1,0.022231,1353.804533
01:00:23.0,8.433,1,0.022246,1353.854947
01:00:24.0,8.44,1,0.022264,1353.883271
01:00:25.0,8.443,1,0.022272,1353.878028
01:00:26.0,8.448,1,0.022284,1353.950304
01:00:27.0,8.454,1,0.0223,1353.939782
01:00:28.0,8.46,1,0.022316,1353.929276
01:00:29.0,8.466,1,0.022332,1353.918784
01:00:30.0,8.474,1,0.022354,1353.864441
01:00:31.0,8.477,1,0.022361,1353.919771
01:00:32.0,8.482,1,0.022376,1353.810205
01:00:33.0,8.488,1,0.02239,1353.920755
01:00:34.0,8.495,1,0.022408,1353.948845
01:00:35.0,8.503,1,0.022429,1353.95502
01:00:36.0,8.509,1,0.022445,1353.944563
01:00:37.0,8.511,1,0.022451,1353.900876
01:00:38.0,8.517,1,0.022466,1353.950732
01:00:39.0,8.522,1,0.02248,1353.901881
01:00:40.0,8.527,1,0.022493,1353.913281
01:00:41.0,8.536,1,0.022516,1353.95782
01:00:42.0,8.544,1,0.022537,1353.963958
01:00:43.0,8.548,1,0.02255,1353.816915
01:00:44.0,8.554,1,0.022565,1353.866608
01:00:45.0,8.558,1,0.022575,1353.899699
01:00:46.0,8.563,1,0.022588,1353.911053
01:00:47.0,8.57,1,0.022607,1353.879013
01:00:48.0,8.577,1,0.022626,1353.847028
01:00:49.0,8.584,1,0.022643,1353.934675
01:00:50.0,8.586,1,0.02265,1353.831599
01:00:51.0,8.59,1,0.022658,1353.984086
01:00:52.0,8.594,1,0.022669,1353.957261
01:00:53.0,8.596,1,0.022675,1353.914002
01:00:54.0,8.602,1,0.022692,1353.844023
01:00:55.0,8.613,1,0.022721,1353.84509
01:00:56.0,8.615,1,0.022724,1353.980688
01:00:57.0,8.62,1,0.02274,1353.813293
01:00:58.0,8.626,1,0.022754,1353.922073
01:00:59.0,8.63,1,0.022766,1353.835921
01:01:00.0,8.636,1,0.022781,1353.88513
01:01:01.0,8.647,1,0.022811,1353.826788
01:01:02.0,8.657,1,0.022837,1353.84933
01:01:03.0,8.661,1,0.022847,1353.882035
01:01:04.0,8.666,1,0.022861,1353.834041
01:01:05.0,8.671,1,0.022874,1353.845289
01:01:06.0,8.673,1,0.022879,1353.86162
01:01:07.0,8.68,1,0.022896,1353.948288
01:01:08.0,8.688,1,0.022917,1353.954332
01:01:09.0,8.694,1,0.022933,1353.944098
01:01:10.0,8.696,1,0.02294,1353.842322
01:01:11.0,8.699,1,0.022947,1353.896245
01:01:12.0,8.702,1,0.022955,1353.891153
01:01:13.0,8.705,1,0.022964,1353.827108
01:01:14.0,8.71,1,0.022976,1353.897234
01:01:15.0,8.719,1,0.023,1353.881988
01:01:16.0,8.725,1,0.023016,1353.871841
01:01:17.0,8.731,1,0.02303,1353.979282
01:01:18.0,8.735,1,0.023041,1353.952891
01:01:19.0,8.738,1,0.023051,1353.830327
01:01:20.0,8.742,1,0.023061,1353.862737
01:01:21.0,8.746,1,0.023071,1353.895119
01:01:22.0,8.754,1,0.023092,1353.901166
01:01:23.0,8.76,1,0.023107,1353.949638
01:01:24.0,8.764,1,0.023119,1353.864787
01:01:25.0,8.767,1,0.023127,1353.859743
01:01:26.0,8.772,1,0.023141,1353.812343
01:01:27.0,8.774,1,0.023145,1353.886986
01:01:28.0,8.78,1,0.023161,1353.876899
01:01:29.0,8.788,1,0.023181,1353.941344
01:01:30.0,8.795,1,0.023199,1353.968459
01:01:31.0,8.8,1,0.023214,1353.862817
01:01:32.0,8.806,1,0.023229,1353.911059
01:01:33.0,8.81,1,0.023239,1353.943187
01:01:34.0,8.815,1,0.023254,1353.837742
01:01:35.0,8.821,1,0.023268,1353.944105
01:01:36.0,8.825,1,0.02328,1353.859843
01:01:37.0,8.833,1,0.0233,1353.923973
01:01:38.0,8.839,1,0.023315,1353.971998
01:01:39.0,8.84,1,0.02332,1353.834844
01:01:40.0,8.846,1,0.023334,1353.940908
01:01:41.0,8.848,1,0.023339,1353.956896
01:01:42.0,8.852,1,0.023351,1353.872884
01:01:43.0,8.855,1,0.023358,1353.92585
01:01:44.0,8.862,1,0.023377,1353.894854
01:01:45.0,8.863,1,0.02338,1353.873885
01:01:46.0,8.87,1,0.023399,1353.84296
01:01:47.0,8.872,1,0.023402,1353.97463
01:01:48.0,8.878,1,0.023418,1353.964594
01:01:49.0,8.882,1,0.02343,1353.880861
01:01:50.0,8.889,1,0.023447,1353.965478
01:01:51.0,8.892,1,0.023457,1353.84503
01:01:52.0,8.901,1,0.02348,1353.887807
01:01:53.0,8.905,1,0.023489,1353.977242
01:01:54.0,8.908,1,0.023499,1353.857003
01:01:55.0,8.915,1,0.023516,1353.941389
01:01:56.0,8.918,1,0.023524,1353.936405
01:01:57.0,8.922,1,0.023535,1353.910589
01:01:58.0,8.927,1,0.023549,1353.86398
01:01:59.0,8.932,1,0.023562,1353.874883
01:02:00.0,8.938,1,0.023577,1353.922406
01:02:01.0,8.944,1,0.023593,1353.91248
01:02:02.0,8.948,1,0.023603,1353.944111
01:02:03.0,8.952,1,0.023615,1353.861045
01:02:04.0,8.957,1,0.023628,1353.87192
01:02:05.0,8.96,1,0.023635,1353.924265
01:02:06.0,8.964,1,0.023646,1353.898575
01:02:07.0,8.967,1,0.023654,1353.893633
01:02:08.0,8.973,1,0.023669,1353.94096
01:02:09.0,8.978,1,0.023683,1353.894596
01:02:10.0,8.981,1,0.023692,1353.832517
01:02:11.0,8.988,1,0.023709,1353.916234
01:02:12.0,8.993,1,0.023723,1353.869963
01:02:13.0,8.996,1,0.023731,1353.865047
01:02:14.0,9.002,1,0.023746,1353.912238
01:02:15.0,9.004,1,0.023751,1353.927955
01:02:16.0,9.008,1,0.023762,1353.902389
01:02:17.0,9.012,1,0.023773,1353.876847
01:02:18.0,9.018,1,0.023787,1353.980866
01:02:19.0,9.022,1,0.0238,1353.841537
01:02:20.0,9.03,1,0.023821,1353.847446
01:02:21.0,9.034,1,0.02383,1353.935615
01:02:22.0,9.042,1,0.023852,1353.88467
01:02:23.0,9.044,1,0.023856,1353.957076
01:02:24.0,9.048,1,0.023868,1353.874883
01:02:25.0,9.052,1,0.023879,1353.849467
01:02:26.0,9.053,1,0.02388,1353.942331
01:02:27.0,9.058,1,0.023894,1353.896376
01:02:28.0,9.06,1,0.023899,1353.911999
01:02:29.0,9.064,1,0.023908,1353.999857
01:02:30.0,9.069,1,0.023922,1353.953922
01:02:31.0,9.073,1,0.023933,1353.928527
01:02:32.0,9.078,1,0.023947,1353.882681
01:02:33.0,9.085,1,0.023966,1353.852481
01:02:34.0,9.089,1,0.023975,1353.940116
01:02:35.0,9.096,1,0.023993,1353.966335
01:02:36.0,9.1,1,0.024004,1353.94101
01:02:37.0,9.103,1,0.024013,1353.879744
01:02:38.0,9.11,1,0.024031,1353.905967
01:02:39.0,9.113,1,0.024039,1353.901101
01:02:40.0,9.12,1,0.024057,1353.92728
01:02:41.0,9.122,1,0.024063,1353.886524
01:02:42.0,9.126,1,0.024074,1353.861309
01:02:43.0,9.133,1,0.02409,1353.999881
01:02:44.0,9.135,1,0.024096,1353.959163
01:02:45.0,9.137,1,0.024102,1353.918466
01:02:46.0,9.142,1,0.024115,1353.92909
01:02:47.0,9.148,1,0.024132,1353.863276
01:02:48.0,9.151,1,0.024139,1353.914531
01:02:49.0,9.154,1,0.024148,1353.853617
01:02:50.0,9.16,1,0.024163,1353.900001
01:02:51.0,9.164,1,0.024173,1353.930891
01:02:52.0,9.169,1,0.024186,1353.941477
01:02:53.0,9.175,1,0.024203,1353.875848
01:02:54.0,9.178,1,0.02421,1353.926949
01:02:55.0,9.184,1,0.024225,1353.973168
01:02:56.0,9.186,1,0.02423,1353.988562
01:02:57.0,9.19,1,0.024242,1353.907622
01:02:58.0,9.192,1,0.024248,1353.867182
01:02:59.0,9.192,1,0.024248,1353.867182
01:03:00.0,9.198,1,0.024262,1353.96917
01:03:01.0,9.199,1,0.024266,1353.89316
01:03:02.0,9.205,1,0.024281,1353.939294
01:03:03.0,9.208,1,0.024289,1353.934468
01:03:04.0,9.211,1,0.024298,1353.873923
01:03:05.0,9.217,1,0.024313,1353.920008
01:03:06.0,9.219,1,0.02432,1353.824013
01:03:07.0,9.226,1,0.024338,1353.849947
01:03:08.0,9.231,1,0.024349,1353.971709
01:03:09.0,9.237,1,0.024365,1353.962065
01:03:10.0,9.242,1,0.024379,1353.917013
01:03:11.0,9.246,1,0.024391,1353.836602
01:03:12.0,9.25,1,0.024401,1353.86723
01:03:13.0,9.255,1,0.024414,1353.877752
01:03:14.0,9.26,1,0.024427,1353.888262
01:03:15.0,9.262,1,0.024433,1353.848133
01:03:16.0,9.265,1,0.024441,1353.843366
01:03:17.0,9.267,1,0.024445,1353.914034
01:03:18.0,9.272,1,0.024458,1353.924512
01:03:19.0,9.277,1,0.024471,1353.934978
01:03:20.0,9.28,1,0.024479,1353.930191
01:03:21.0,9.287,1,0.024496,1354.011151
01:03:22.0,9.29,1,0.024507,1353.840594
01:03:23.0,9.294,1,0.024517,1353.871075
01:03:24.0,9.299,1,0.02453,1353.881544
01:03:25.0,9.302,1,0.024536,1353.987144
01:03:26.0,9.306,1,0.024547,1353.96237
01:03:27.0,9.309,1,0.024556,1353.90245
01:03:28.0,9.314,1,0.024569,1353.912887
01:03:29.0,9.318,1,0.024579,1353.943262
01:03:30.0,9.32,1,0.024586,1353.848299
01:03:31.0,9.323,1,0.024592,1353.953667
01:03:32.0,9.327,1,0.024602,1353.983997
01:03:33.0,9.329,1,0.024608,1353.94413
01:03:34.0,9.329,1,0.024609,1353.889111
01:03:35.0,9.334,1,0.024623,1353.844547
01:03:36.0,9.339,1,0.024634,1353.964903
01:03:37.0,9.344,1,0.024648,1353.920341
01:03:38.0,9.347,1,0.024657,1353.860683
01:03:39.0,9.352,1,0.024669,1353.92598
01:03:40.0,9.355,1,0.024678,1353.86637
01:03:41.0,9.358,1,0.024684,1353.971341
01:03:42.0,9.366,1,0.024706,1353.922124
01:03:43.0,9.37,1,0.024715,1354.00711
01:03:44.0,9.373,1,0.024726,1353.838065
01:03:45.0,9.379,1,0.024741,1353.883375
01:03:46.0,9.382,1,0.024748,1353.933363
01:03:47.0,9.383,1,0.02475,1353.968254
01:03:48.0,9.387,1,0.024762,1353.889024
01:03:49.0,9.39,1,0.024769,1353.938967
01:03:50.0,9.392,1,0.024774,1353.95403
01:03:51.0,9.395,1,0.024782,1353.949295
01:03:52.0,9.398,1,0.024791,1353.889949
01:03:53.0,9.402,1,0.024801,1353.920061
01:03:54.0,9.407,1,0.024815,1353.875824
01:03:55.0,9.412,1,0.024826,1353.995235
01:03:56.0,9.415,1,0.024834,1353.990497
01:03:57.0,9.417,1,0.02484,1353.951001
01:03:58.0,9.419,1,0.024845,1353.966018
01:03:59.0,9.423,1,0.024857,1353.887091
01:04:00.0,9.425,1,0.024862,1353.902111
01:04:01.0,9.43,1,0.024875,1353.912419
01:04:02.0,9.435,1,0.024887,1353.977119
01:04:03.0,9.438,1,0.024896,1353.918013
01:04:04.0,9.44,1,0.024902,1353.878633
01:04:05.0,9.444,1,0.024913,1353.85427
01:04:06.0,9.448,1,0.024922,1353.938574
01:04:07.0,9.451,1,0.024929,1353.988184
01:04:08.0,9.454,1,0.024939,1353.874883
01:04:09.0,9.459,1,0.024951,1353.939436
01:04:10.0,9.462,1,0.024959,1353.934739
01:04:11.0,9.466,1,0.02497,1353.910407
01:04:12.0,9.471,1,0.024982,1353.974862
01:04:13.0,9.475,1,0.024994,1353.896364
01:04:14.0,9.477,1,0.024999,1353.911299
01:04:15.0,9.479,1,0.025004,1353.926229
01:04:16.0,9.486,1,0.025022,1353.95138
01:04:17.0,9.488,1,0.025028,1353.91219
01:04:18.0,9.49,1,0.025032,1353.98119
01:04:19.0,9.49,1,0.025033,1353.927102
01:04:20.0,9.497,1,0.025051,1353.952223
01:04:21.0,9.499,1,0.025058,1353.859047
01:04:22.0,9.503,1,0.025067,1353.942862
01:04:23.0,9.504,1,0.02507,1353.9233
01:04:24.0,9.508,1,0.025081,1353.899081
01:04:25.0,9.512,1,0.02509,1353.982805
01:04:26.0,9.516,1,0.025102,1353.90464
01:04:27.0,9.517,1,0.025104,1353.939042
01:04:28.0,9.523,1,0.025119,1353.983609
01:04:29.0,9.524,1,0.025124,1353.856301
01:04:30.0,9.527,1,0.02513,1353.959411
01:04:31.0,9.526,1,0.025129,1353.871168
01:04:32.0,9.53,1,0.025138,1353.954741
01:04:33.0,9.533,1,0.025147,1353.896233
01:04:34.0,9.537,1,0.025158,1353.8721
01:04:35.0,9.54,1,0.025164,1353.975066
01:04:36.0,9.541,1,0.025169,1353.847988
01:04:37.0,9.545,1,0.025178,1353.931437
01:04:38.0,9.55,1,0.02519,1353.99535
01:04:39.0,9.551,1,0.025195,1353.868398
01:04:40.0,9.556,1,0.025207,1353.932298
01:04:41.0,9.558,1,0.025213,1353.8934
01:04:42.0,9.565,1,0.025231,1353.918366
01:04:43.0,9.565,1,0.025232,1353.864707
01:04:44.0,9.571,1,0.025246,1353.962721
01:04:45.0,9.571,1,0.025246,1353.962721
01:04:46.0,9.576,1,0.02526,1353.91924
01:04:47.0,9.577,1,0.025263,1353.899831
01:04:48.0,9.583,1,0.025279,1353.890581
01:04:49.0,9.583,1,0.025279,1353.890581
01:04:50.0,9.587,1,0.025289,1353.920112
01:04:51.0,9.587,1,0.025288,1353.973652
01:04:52.0,9.592,1,0.025303,1353.876728
01:04:53.0,9.594,1,0.025308,1353.891485
01:04:54.0,9.596,1,0.025313,1353.906237
01:04:55.0,9.597,1,0.025315,1353.940352
01:04:56.0,9.598,1,0.025317,1353.974461
01:04:57.0,9.604,1,0.025333,1353.965184
01:04:58.0,9.607,1,0.02534,1354.013981
01:04:59.0,9.61,1,0.025351,1353.849101
01:05:00.0,9.612,1,0.025355,1353.917232
01:05:01.0,9.617,1,0.025369,1353.873963
01:05:02.0,9.619,1,0.025373,1353.942042
01:05:03.0,9.621,1,0.025377,1354.010099
01:05:04.0,9.623,1,0.025383,1353.971443
01:05:05.0,9.625,1,0.025388,1353.986135
01:05:06.0,9.627,1,0.025394,1353.947502
01:05:07.0,9.629,1,0.025399,1353.962192
01:05:08.0,9.631,1,0.025404,1353.976877
01:05:09.0,9.633,1,0.025411,1353.884988
01:05:10.0,9.637,1,0.025422,1353.86111
01:05:11.0,9.638,1,0.025422,1354.001596
01:05:12.0,9.641,1,0.025431,1353.943724
01:05:13.0,9.642,1,0.025435,1353.871212
01:05:14.0,9.646,1,0.025445,1353.90057
01:05:15.0,9.648,1,0.02545,1353.91524
01:05:16.0,9.651,1,0.025459,1353.857463
01:05:17.0,9.654,1,0.025465,1353.959216
01:05:18.0,9.659,1,0.025479,1353.91611
01:05:19.0,9.661,1,0.025484,1353.930758
01:05:20.0,9.662,1,0.025487,1353.911518
01:05:21.0,9.665,1,0.025493,1354.013146
01:05:22.0,9.667,1,0.025499,1353.974666
01:05:23.0,9.67,1,0.025509,1353.863902
01:05:24.0,9.671,1,0.02551,1353.950832
01:05:25.0,9.675,1,0.02552,1353.980072
01:05:26.0,9.676,1,0.025523,1353.960853
01:05:27.0,9.679,1,0.025531,1353.956255
01:05:28.0,9.681,1,0.025536,1353.970865
01:05:29.0,9.682,1,0.02554,1353.898646
01:05:30.0,9.686,1,0.025551,1353.874883
01:05:31.0,9.689,1,0.025559,1353.870317
01:05:32.0,9.695,1,0.025573,1353.967075
01:05:33.0,9.696,1,0.025576,1353.947898
01:05:34.0,9.701,1,0.025589,1353.957895
01:05:35.0,9.703,1,0.025594,1353.972471
01:05:36.0,9.705,1,0.0256,1353.934152
01:05:37.0,9.706,1,0.025602,1353.967882
01:05:38.0,9.709,1,0.02561,1353.963296
01:05:39.0,9.708,1,0.025609,1353.876706
01:05:40.0,9.709,1,0.025612,1353.857567
01:05:41.0,9.711,1,0.025615,1353.977859
01:05:42.0,9.711,1,0.025615,1353.977859
01:05:43.0,9.713,1,0.025621,1353.93957
01:05:44.0,9.715,1,0.025625,1354.006969
01:05:45.0,9.717,1,0.02563,1354.021515
01:05:46.0,9.72,1,0.025639,1353.964106
01:05:47.0,9.722,1,0.025646,1353.873063
01:05:48.0,9.725,1,0.025654,1353.868514
01:05:49.0,9.728,1,0.025661,1353.916727
01:05:50.0,9.732,1,0.025671,1353.945809
01:05:51.0,9.733,1,0.025675,1353.873974
01:05:52.0,9.737,1,0.025685,1353.903056
01:05:53.0,9.74,1,0.025691,1354.003904
01:05:54.0,9.741,1,0.025696,1353.879425
01:05:55.0,9.743,1,0.025701,1353.893956
01:05:56.0,9.745,1,0.025705,1353.961153
01:05:57.0,9.746,1,0.025708,1353.942075
01:05:58.0,9.748,1,0.025712,1354.009245
01:05:59.0,9.749,1,0.025717,1353.884868
01:06:00.0,9.754,1,0.025728,1354.000089
01:06:01.0,9.754,1,0.025729,1353.947463
01:06:02.0,9.755,1,0.025733,1353.87579
01:06:03.0,9.757,1,0.025738,1353.890301
01:06:04.0,9.757,1,0.025738,1353.890301
01:06:05.0,9.763,1,0.025752,1353.986376
01:06:06.0,9.764,1,0.025756,1353.91476
01:06:07.0,9.768,1,0.025766,1353.943735
01:06:08.0,9.771,1,0.025774,1353.939186
01:06:09.0,9.775,1,0.025786,1353.863115
01:06:10.0,9.777,1,0.025789,1353.982595
01:06:11.0,9.779,1,0.025796,1353.892076
01:06:12.0,9.782,1,0.025803,1353.940018
01:06:13.0,9.783,1,0.025806,1353.921015
01:06:14.0,9.785,1,0.02581,1353.987934
01:06:15.0,9.786,1,0.025814,1353.916479
01:06:16.0,9.786,1,0.025814,1353.916479
01:06:17.0,9.787,1,0.025817,1353.897487
01:06:18.0,9.789,1,0.02582,1354.01682
01:06:19.0,9.791,1,0.025827,1353.9264
01:06:20.0,9.793,1,0.025832,1353.940849
01:06:21.0,9.794,1,0.025835,1353.921867
01:06:22.0,9.797,1,0.025843,1353.917336
01:06:23.0,9.799,1,0.025847,1353.98416
01:06:24.0,9.8,1,0.025849,1354.017564
01:06:25.0,9.803,1,0.025859,1353.908283
01:06:26.0,9.805,1,0.025864,1353.922717
01:06:27.0,9.807,1,0.025868,1353.989485
01:06:28.0,9.807,1,0.025868,1353.989485
01:06:29.0,9.809,1,0.025873,1354.003898
01:06:30.0,9.811,1,0.025879,1353.965985
01:06:31.0,9.812,1,0.025882,1353.947034
01:06:32.0,9.811,1,0.02588,1353.913667
01:06:33.0,9.815,1,0.02589,1353.942504
01:06:34.0,9.815,1,0.025889,1353.994802
01:06:35.0,9.817,1,0.025896,1353.90463
01:06:36.0,9.82,1,0.025902,1354.004655
01:06:37.0,9.822,1,0.025908,1353.966784
01:06:38.0,9.823,1,0.025911,1353.947854
01:06:39.0,9.825,1,0.025917,1353.910009
01:06:40.0,9.827,1,0.025922,1353.924411
01:06:41.0,9.831,1,0.025932,1353.953196
01:06:42.0,9.832,1,0.025935,1353.934286
01:06:43.0,9.833,1,0.025937,1353.967581
01:06:44.0,9.837,1,0.025947,1353.996333
01:06:45.0,9.836,1,0.025946,1353.91087
01:06:46.0,9.842,1,0.025961,1353.954008
01:06:47.0,9.842,1,0.02596,1354.006163
01:06:48.0,9.843,1,0.025964,1353.935119
01:06:49.0,9.844,1,0.025966,1353.968376
01:06:50.0,9.844,1,0.025967,1353.916234
01:06:51.0,9.845,1,0.025968,1354.001628
01:06:52.0,9.847,1,0.025973,1354.015984
01:06:53.0,9.847,1,0.025973,1354.015984
01:06:54.0,9.847,1,0.025973,1354.015984
01:06:55.0,9.848,1,0.025977,1353.944973
01:06:56.0,9.846,1,0.025972,1353.930607
01:06:57.0,9.85,1,0.025983,1353.907225
01:06:58.0,9.851,1,0.025986,1353.888357
01:06:59.0,9.852,1,0.025988,1353.92159
01:07:00.0,9.855,1,0.025994,1354.021258
01:07:01.0,9.855,1,0.025996,1353.917086
01:07:02.0,9.855,1,0.025995,1353.96917
01:07:03.0,9.857,1,0.026,1353.983516
01:07:04.0,9.857,1,0.026002,1353.879372
01:07:05.0,9.858,1,0.026002,1354.016724
01:07:06.0,9.859,1,0.026007,1353.893732
01:07:07.0,9.86,1,0.02601,1353.874883
01:07:08.0,9.862,1,0.026013,1353.993333
01:07:09.0,9.864,1,0.026018,1354.007665
01:07:10.0,9.865,1,0.026022,1353.936779
01:07:11.0,9.866,1,0.026024,1353.969962
01:07:12.0,9.867,1,0.026027,1353.951117
01:07:13.0,9.867,1,0.026026,1354.00314
01:07:14.0,9.868,1,0.02603,1353.932276
01:07:15.0,9.869,1,0.026033,1353.91344
01:07:16.0,9.869,1,0.026033,1353.91344
01:07:17.0,9.871,1,0.026039,1353.87578
01:07:18.0,9.873,1,0.026042,1353.994097
01:07:19.0,9.874,1,0.026046,1353.923279
01:07:20.0,9.874,1,0.026044,1354.027251
01:07:21.0,9.877,1,0.026053,1353.970752
01:07:22.0,9.878,1,0.026057,1353.899967
01:07:23.0,9.878,1,0.026056,1353.951928
01:07:24.0,9.88,1,0.02606,1354.0182
01:07:25.0,9.879,1,0.026059,1353.933108
01:07:26.0,9.879,1,0.026058,1353.985066
01:07:27.0,9.88,1,0.02606,1354.0182
01:07:28.0,9.88,1,0.026062,1353.914292
01:07:29.0,9.88,1,0.026061,1353.966244
01:07:30.0,9.883,1,0.02607,1353.909803
01:07:31.0,9.884,1,0.026072,1353.942927
01:07:32.0,9.885,1,0.026076,1353.872198
01:07:33.0,9.887,1,0.026081,1353.886518
01:07:34.0,9.89,1,0.026088,1353.933938
01:07:35.0,9.891,1,0.026091,1353.915143
01:07:36.0,9.892,1,0.026092,1354.000131
01:07:37.0,9.894,1,0.026097,1354.014419
01:07:38.0,9.892,1,0.026092,1354.000131
01:07:39.0,9.893,1,0.026095,1353.981332
01:07:40.0,9.892,1,0.026093,1353.94824
01:07:41.0,9.894,1,0.026097,1354.014419
01:07:42.0,9.893,1,0.026096,1353.929447
01:07:43.0,9.894,1,0.026097,1354.014419
01:07:44.0,9.894,1,0.026097,1354.014419
01:07:45.0,9.892,1,0.026092,1354.000131
01:07:46.0,9.892,1,0.026093,1353.94824
01:07:47.0,9.893,1,0.026095,1353.981332
01:07:48.0,9.893,1,0.026096,1353.929447
01:07:49.0,9.892,1,0.026094,1353.896353
01:07:50.0,9.895,1,0.0261,1353.995621
01:07:51.0,9.897,1,0.026105,1354.009905
01:07:52.0,9.897,1,0.026107,1353.906177
01:07:53.0,9.898,1,0.02611,1353.887399
01:07:54.0,9.901,1,0.026117,1353.934766
01:07:55.0,9.901,1,0.026118,1353.882927
01:07:56.0,9.902,1,0.026118,1354.019669
01:07:57.0,9.903,1,0.026121,1354.000886
01:07:58.0,9.901,1,0.026118,1353.882927
01:07:59.0,9.899,1,0.026113,1353.868626
01:08:00.0,9.899,1,0.026112,1353.920474
01:08:01.0,9.899,1,0.026112,1353.920474
01:08:02.0,9.899,1,0.02611,1354.024183
01:08:03.0,9.899,1,0.026111,1353.972327
01:08:04.0,9.899,1,0.026111,1353.972327
01:08:05.0,9.9,1,0.026113,1354.005394
01:08:06.0,9.899,1,0.026113,1353.868626
01:08:07.0,9.901,1,0.026117,1353.934766
01:08:08.0,9.904,1,0.026124,1353.982107
01:08:09.0,9.905,1,0.026126,1354.015157
01:08:10.0,9.903,1,0.026123,1353.897222
01:08:11.0,9.904,1,0.026124,1353.982107
01:08:12.0,9.903,1,0.026121,1354.000886
01:08:13.0,9.903,1,0.026121,1354.000886
01:08:14.0,9.903,1,0.026122,1353.949052
01:08:15.0,9.905,1,0.026127,1353.963333
01:08:16.0,9.904,1,0.026124,1353.982107
01:08:17.0,9.902,1,0.02612,1353.915992
01:08:18.0,9.903,1,0.026123,1353.897222
01:08:19.0,9.903,1,0.026121,1354.000886
01:08:20.0,9.903,1,0.026122,1353.949052
01:08:21.0,9.903,1,0.026121,1354.000886
01:08:22.0,9.905,1,0.026127,1353.963333
01:08:23.0,9.905,1,0.026127,1353.963333
01:08:24.0,9.906,1,0.02613,1353.944563
01:08:25.0,9.905,1,0.026128,1353.911513
01:08:26.0,9.906,1,0.026131,1353.892749
